StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent1,Consent2,Consent3,Consent4,Consent5,Consent6,ProlificID,SDO_1,SDO_2,SDO_3r,SDO_4r,SDO_5,SDO_6,SDO_7r,SDO_8r,SVO_01,SVO_02,SVO_03,SVO_04,SVO_05,SVO_06,SVO_07,SVO_08,SVO_09,SVO_10,SVO_11,SVO_12,SVO_13,SVO_14,SVO_15,Pers_E1,Pers_A1,Pers_C1,Pers_N1,Pers_O1,Pers_Narc1,Pers_E2r,Pers_A2r,Pers_O2r,Pers_C2,Pers_C3r,Pers_Narc2,Pers_O3r,Pers_A3,Pers_N2r,Pers_N3,Pers_N4r,Pers_HonHum1r,Pers_E3r,Pers_A4r,Pers_O4r,Pers_C4r,Pers_E4,Pers_HonHum2r,GodControls,HowReligious,RWA_1r,RWA_2,RWA_3,RWA_4r,RWA_5r,RWA_6,Education,SES_1,BringDown_1,BringUp_1,PolSlider_19,WeeksYear,WeeksYear_TryAgain,Breakfast,YearsLivedCountry,PROLIFIC_PID,counter
2023-06-27 13:18:28,2023-06-27 13:39:22,IP Address,100,1253,True,2023-06-27 13:39:22,R_2WZhC2TBAhljiSP,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,60fb26e75427cb8125f2e4a4,6 - Somewhat favour,6 - Somewhat favour,3 - Slightly oppose,3 - Slightly oppose,6 - Somewhat favour,6 - Somewhat favour,3 - Slightly oppose,3 - Slightly oppose,"85
|
|
15",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",3,5,3,2,4,Very inaccurate (1),3,4,4,5,2,3,3,6,5,2,3,2,5,4,2,2,5,Very inaccurate (1),Somewhat disagree,1 - Not at all religious,Slightly disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Diploma / other professional certificate,3,Strongly disagree (1),2,52,52,,coffee,53,60fb26e75427cb8125f2e4a4,8
2023-06-27 13:30:26,2023-06-27 13:39:38,IP Address,100,551,True,2023-06-27 13:39:38,R_2fv1kOmIIZPFumf,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ee8bb541323a50651accf89,2 - Somewhat oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","90
|
|
100",4,5,2,2,Very inaccurate (1),2,Very inaccurate (1),3,4,4,5,3,6,5,4,2,3,4,4,4,5,6,6,2,Somewhat disagree,1 - Not at all religious,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,High School,4,3,5,20,52,,Nothing for breakfast,52,5ee8bb541323a50651accf89,8
2023-06-27 13:30:54,2023-06-27 13:39:47,IP Address,100,532,True,2023-06-27 13:39:48,R_3Mmnya1G3KfFXIo,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5b21c4ab31d0080001b9f55e,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,5 - Slightly favour,4 - Neutral,4 - Neutral,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","93
|
|
63","100
|
|
90","94
|
|
74","99
|
|
74","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",2,6,6,6,5,2,2,2,2,6,2,4,2,6,4,4,3,3,4,2,2,2,2,3,Strongly agree,5 - Very religious,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly disagree,Slightly agree,Somewhat agree,High School,6,2,4,77,52,,Oatmeal and coffee,27,5b21c4ab31d0080001b9f55e,8
2023-06-27 13:30:18,2023-06-27 13:39:54,IP Address,100,575,True,2023-06-27 13:39:55,R_2xPIcDC8nuvRxkb,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5e121701dc79bd8a1a22ca99,6 - Somewhat favour,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,6 - Somewhat favour,6 - Somewhat favour,5 - Slightly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","93
|
|
88",2,Very accurate (7),6,Very inaccurate (1),3,2,4,2,5,6,2,6,4,6,5,Very inaccurate (1),6,5,5,Very inaccurate (1),6,2,3,5,Slightly disagree,5 - Very religious,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Diploma / other professional certificate,7,2,6,82,52,,coffee,53,5e121701dc79bd8a1a22ca99,8
2023-06-27 13:28:42,2023-06-27 13:40:04,IP Address,100,681,True,2023-06-27 13:40:05,R_3PLyimCEJMirLt2,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,646a16cb2211848586e74e5f,4 - Neutral,2 - Somewhat oppose,5 - Slightly favour,6 - Somewhat favour,6 - Somewhat favour,5 - Slightly favour,6 - Somewhat favour,5 - Slightly favour,"85
|
|
85","98
|
|
46","85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",4,6,6,2,5,4,3,2,2,6,2,5,2,6,6,3,6,5,3,2,2,2,Very accurate (7),6,Somewhat disagree,2,Slightly agree,Somewhat disagree,Very strongly disagree,Strongly agree,Somewhat agree,Slightly disagree,Completed university,7,6,6,1,52,,Coffee and cereal,60,646a16cb2211848586e74e5f,8
2023-06-27 13:30:14,2023-06-27 13:40:11,IP Address,100,596,True,2023-06-27 13:40:12,R_xucmevNp6QGoc3T,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5f24d805c810b110d21dd700,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,5 - Slightly favour,4 - Neutral,2 - Somewhat oppose,4 - Neutral,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","100
|
|
50","85
|
|
85","85
|
|
75","100
|
|
90","100
|
|
70","90
|
|
100","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","90
|
|
100",2,Very inaccurate (1),5,Very inaccurate (1),5,2,2,Very inaccurate (1),Very inaccurate (1),2,2,5,5,Very inaccurate (1),5,2,2,Very inaccurate (1),5,2,Very inaccurate (1),2,5,2,Somewhat disagree,2,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Masters degree,2,Strongly disagree (1),3,6,52,,Nothing yet,6,5f24d805c810b110d21dd700,8
2023-06-27 13:24:20,2023-06-27 13:40:48,IP Address,100,987,True,2023-06-27 13:40:49,R_3ELrfV8328TgVvv,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,64591da889a081c3846afdae,6 - Somewhat favour,6 - Somewhat favour,4 - Neutral,3 - Slightly oppose,4 - Neutral,5 - Slightly favour,5 - Slightly favour,5 - Slightly favour,"85
|
|
15",100||50,"85
|
|
85","81
|
|
26","100
|
|
50","96
|
|
59","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","96
|
|
91","96
|
|
69",4,4,5,2,6,4,Very accurate (7),4,5,4,5,4,2,5,6,Very inaccurate (1),3,3,6,4,6,3,5,4,Strongly agree,4,Slightly disagree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Masters degree,7,4,2,26,52,,Pancakes,35,64591da889a081c3846afdae,8
2023-06-27 13:28:00,2023-06-27 13:41:14,IP Address,100,793,True,2023-06-27 13:41:15,R_3HhUhn7gDHcjyDk,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5639a8adbe9cac000daaa30f,3 - Slightly oppose,3 - Slightly oppose,6 - Somewhat favour,6 - Somewhat favour,3 - Slightly oppose,3 - Slightly oppose,5 - Slightly favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","85
|
|
75","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","95
|
|
75",Very inaccurate (1),6,Very accurate (7),3,6,Very inaccurate (1),Very accurate (7),6,3,Very accurate (7),Very inaccurate (1),Very inaccurate (1),2,2,4,4,3,4,Very accurate (7),6,6,2,Very inaccurate (1),5,Somewhat agree,3,Slightly disagree,Strongly disagree,Very strongly disagree,Very strongly agree,Slightly agree,Somewhat disagree,High School,7,Strongly disagree (1),4,34,52,,coffee,44,5639a8adbe9cac000daaa30f,8
2023-06-27 13:30:58,2023-06-27 13:41:21,IP Address,100,622,True,2023-06-27 13:41:22,R_1DGvyBwYFCUaxcf,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,644f255ec4f58fe559261911,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,4 - Neutral,3 - Slightly oppose,5 - Slightly favour,7 - Strongly favour,"85
|
|
85",100||50,"68
|
|
93","63
|
|
68","75
|
|
75","85
|
|
85","85
|
|
75","95
|
|
95","100
|
|
70","93
|
|
93","81
|
|
89","69
|
|
96","100
|
|
50","85
|
|
95","95
|
|
75",Very inaccurate (1),3,4,6,4,Very inaccurate (1),Very accurate (7),Very accurate (7),3,5,4,4,5,4,2,Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very accurate (7),4,4,4,Very inaccurate (1),Strongly agree,3,Neither agree nor disagree,Very strongly agree,Somewhat agree,Very strongly agree,Somewhat agree,Slightly agree,Completed university,2,Strongly agree (7),Strongly agree (7),100,52,,"Bacon, eggs and pancakes",65,644f255ec4f58fe559261911,8
2023-06-27 13:31:59,2023-06-27 13:42:15,IP Address,100,616,True,2023-06-27 13:42:16,R_3oXCg87i0hzILgF,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,591d369e88bbb500013a8517,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",3,5,Very accurate (7),Very inaccurate (1),6,Very inaccurate (1),3,Very inaccurate (1),2,Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),5,6,2,5,Very inaccurate (1),4,Very inaccurate (1),6,Very inaccurate (1),Very inaccurate (1),4,Strongly disagree,1 - Not at all religious,Very strongly agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Strongly agree,Very strongly disagree,Diploma / other professional certificate,4,5,5,19,52,,eggs,51,591d369e88bbb500013a8517,8
2023-06-27 13:21:59,2023-06-27 13:42:19,IP Address,100,1220,True,2023-06-27 13:42:20,R_2qCqXeZp2FPdYMZ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,64377c9eb31ff8486e8edb4f,2 - Somewhat oppose,2 - Somewhat oppose,4 - Neutral,6 - Somewhat favour,4 - Neutral,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
50",100||50,"59
|
|
96","72
|
|
47","50
|
|
100","89
|
|
76","70
|
|
100","94
|
|
96","81
|
|
81","96
|
|
81","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","96
|
|
69",5,6,6,3,6,4,2,6,2,3,3,5,2,6,6,4,4,4,5,2,4,5,5,4,Strongly agree,4,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Completed university,7,4,6,0,52,,"eggs, bacon, toast and coffee",25,64377c9eb31ff8486e8edb4f,8
2023-06-27 13:33:29,2023-06-27 13:43:02,IP Address,100,573,True,2023-06-27 13:43:03,R_1kY6evbLdH6Dtel,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,61083a81b73e8f4168364565,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",5,Very accurate (7),6,4,5,Very inaccurate (1),6,Very inaccurate (1),2,6,2,Very inaccurate (1),2,Very accurate (7),5,5,3,Very inaccurate (1),5,Very inaccurate (1),Very inaccurate (1),2,5,2,Strongly disagree,1 - Not at all religious,Somewhat agree,Slightly disagree,Very strongly disagree,Very strongly agree,Slightly disagree,Neither agree nor disagree,Completed university,3,4,Strongly agree (7),9,52,,bagel with veggie cream cheese,32,61083a81b73e8f4168364565,8
2023-06-27 13:36:35,2023-06-27 13:44:10,IP Address,100,454,True,2023-06-27 13:44:10,R_3siVkIepg5pDm5H,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,62e92ac314e2c0f89236aed1,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","75
|
|
75","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","75
|
|
75","100
|
|
90","100
|
|
50",Very inaccurate (1),3,Very inaccurate (1),Very inaccurate (1),Very accurate (7),4,6,5,Very inaccurate (1),3,6,6,Very inaccurate (1),3,Very accurate (7),2,Very accurate (7),2,5,4,Very inaccurate (1),3,Very inaccurate (1),2,Strongly disagree,1 - Not at all religious,Slightly disagree,Somewhat disagree,Very strongly disagree,Slightly agree,Neither agree nor disagree,Somewhat agree,Masters degree,4,Strongly agree (7),Strongly agree (7),14,52,,bagel and coffee,70,62e92ac314e2c0f89236aed1,8
2023-06-27 13:37:34,2023-06-27 13:44:44,IP Address,100,429,True,2023-06-27 13:44:45,R_3pKqSdeKznBF8mB,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,62a889993e01c9e01ee7066e,3 - Slightly oppose,2 - Somewhat oppose,6 - Somewhat favour,5 - Slightly favour,3 - Slightly oppose,2 - Somewhat oppose,6 - Somewhat favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",2,6,Very accurate (7),2,2,2,5,2,3,Very accurate (7),Very inaccurate (1),3,6,5,4,3,5,3,6,2,6,Very inaccurate (1),2,2,Strongly disagree,1 - Not at all religious,Somewhat agree,Somewhat disagree,Very strongly disagree,Very strongly agree,Slightly agree,Neither agree nor disagree,Masters degree,8,5,Strongly agree (7),6,52,,Coffee and toast,45,62a889993e01c9e01ee7066e,8
2023-06-27 13:29:32,2023-06-27 13:44:48,IP Address,100,915,True,2023-06-27 13:44:49,R_2vib4vFkpuL8l61,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,63e4057033c01ca76a0d8d2a,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,6 - Somewhat favour,2 - Somewhat oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","72
|
|
47","75
|
|
75","91
|
|
72","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","93
|
|
88",2,5,4,2,4,2,3,3,5,5,3,5,3,4,4,3,5,Very inaccurate (1),3,2,3,3,3,Very inaccurate (1),Somewhat disagree,2,Neither agree nor disagree,Strongly disagree,Very strongly disagree,Slightly agree,Somewhat agree,Somewhat disagree,Completed university,7,2,5,15,52,,cereal and coffee,71,63e4057033c01ca76a0d8d2a,8
2023-06-27 13:27:39,2023-06-27 13:44:53,IP Address,100,1034,True,2023-06-27 13:44:54,R_BQxLeyqqgBvWnQd,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6460e769bb9a1946d05c6257,5 - Slightly favour,6 - Somewhat favour,5 - Slightly favour,5 - Slightly favour,5 - Slightly favour,5 - Slightly favour,4 - Neutral,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",3,5,5,3,6,2,2,2,2,6,2,3,2,6,5,2,4,2,5,2,2,4,5,3,Strongly agree,5 - Very religious,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Slightly disagree,Neither agree nor disagree,Masters degree,8,5,5,74,52,,Coffee,2,6460e769bb9a1946d05c6257,8
2023-06-27 13:39:12,2023-06-27 13:45:11,IP Address,100,358,True,2023-06-27 13:45:12,R_1irJSHJWSvO1Ql0,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5d7fd2a5987f70001602d95b,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",4,Very accurate (7),Very accurate (7),Very inaccurate (1),Very accurate (7),Very inaccurate (1),4,Very inaccurate (1),Very inaccurate (1),4,Very inaccurate (1),4,Very inaccurate (1),Very accurate (7),Very accurate (7),Very inaccurate (1),Very accurate (7),4,4,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very accurate (7),4,Neutral,3,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Completed university,7,Strongly disagree (1),Strongly agree (7),49,52,,plant-based milk and nuts,47,5d7fd2a5987f70001602d95b,8
2023-06-27 13:34:57,2023-06-27 13:45:52,IP Address,100,655,True,2023-06-27 13:45:53,R_1IWbyGNgy1SFkKC,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5d1a13a0ae692800192fa1c2,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","90
|
|
100",4,Very accurate (7),Very accurate (7),2,Very accurate (7),2,Very inaccurate (1),Very inaccurate (1),2,Very accurate (7),Very inaccurate (1),2,Very inaccurate (1),Very accurate (7),4,3,2,4,2,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very accurate (7),4,Strongly agree,4,Somewhat disagree,Slightly agree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Somewhat agree,Completed university,5,2,6,50,52,,"I had crackers and coffee, and some water.  I have a cold.",66,5d1a13a0ae692800192fa1c2,8
2023-06-27 13:41:54,2023-06-27 13:46:50,IP Address,100,295,True,2023-06-27 13:46:51,R_1QB1cpxbBaYjCxD,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,63d13cb81a0a88a3ce29e33f,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",4,5,5,2,4,2,2,2,3,3,3,2,3,5,6,2,6,2,2,2,2,2,5,2,Slightly agree,3,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Slightly disagree,Diploma / other professional certificate,5,4,6,55,52,,eggs,37,63d13cb81a0a88a3ce29e33f,8
2023-06-27 13:40:33,2023-06-27 13:47:16,IP Address,100,402,True,2023-06-27 13:47:17,R_1rqoWbLrbr7at2X,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5e16c978783225c8108ef055,4 - Neutral,7 - Strongly favour,7 - Strongly favour,4 - Neutral,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",3,Very inaccurate (1),Very accurate (7),Very inaccurate (1),4,Very inaccurate (1),2,Very accurate (7),Very accurate (7),Very accurate (7),Very inaccurate (1),2,4,3,Very accurate (7),Very inaccurate (1),Very accurate (7),Very inaccurate (1),5,Very accurate (7),Very accurate (7),Very inaccurate (1),2,Very inaccurate (1),Strongly disagree,1 - Not at all religious,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Slightly agree,Slightly agree,Diploma / other professional certificate,3,Strongly disagree (1),2,100,52,,Eggs and toast,61,5e16c978783225c8108ef055,8
2023-06-27 13:38:26,2023-06-27 13:47:26,IP Address,100,539,True,2023-06-27 13:47:27,R_2EFYDLMXXDAwAea,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,59c843b646f72100019067ce,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","100
|
|
50","85
|
|
85","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","90
|
|
100",Very inaccurate (1),6,5,5,6,Very inaccurate (1),6,2,3,6,2,4,Very inaccurate (1),6,2,6,6,2,6,2,2,2,Very inaccurate (1),4,Strongly agree,2,Strongly agree,Very strongly disagree,Strongly disagree,Very strongly agree,Strongly agree,Strongly disagree,High School,1,Strongly disagree (1),Strongly disagree (1),0,52,,Nothing yet,51,59c843b646f72100019067ce,8
2023-06-27 13:41:28,2023-06-27 13:47:51,IP Address,100,382,True,2023-06-27 13:47:52,R_2ZQWVzp33ZFtHsB,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6277f24d24ba4608b3fa016c,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","85
|
|
75","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","95
|
|
75",4,5,6,2,Very accurate (7),2,4,4,Very inaccurate (1),Very accurate (7),Very inaccurate (1),5,Very inaccurate (1),6,5,2,5,6,Very inaccurate (1),3,Very inaccurate (1),Very inaccurate (1),6,Very accurate (7),Strongly agree,4,Neither agree nor disagree,Slightly disagree,Very strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Completed university,7,5,4,20,52,,I had a grapefruit and coffee.,38,,8
2023-06-27 13:36:14,2023-06-27 13:48:45,IP Address,100,750,True,2023-06-27 13:48:46,R_C9wAioBQZpazUgp,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,62b369fdab5263ee3bb43c03,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","88
|
|
93","75
|
|
75","93
|
|
93","91
|
|
94",5,5,5,2,5,3,2,2,2,5,2,3,2,5,4,3,3,Very inaccurate (1),2,2,2,2,5,2,Somewhat agree,4,Somewhat disagree,Slightly agree,Slightly agree,Strongly agree,Somewhat disagree,Strongly agree,Completed university,3,3,6,0,52,,toast and coffee,57,62b369fdab5263ee3bb43c03,8
2023-06-27 13:41:31,2023-06-27 13:48:47,IP Address,100,436,True,2023-06-27 13:48:48,R_T4NK88aiI6WWuch,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5c7560f14f23e50016135028,4 - Neutral,2 - Somewhat oppose,7 - Strongly favour,5 - Slightly favour,4 - Neutral,4 - Neutral,6 - Somewhat favour,7 - Strongly favour,"85
|
|
50",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),4,Very accurate (7),Very inaccurate (1),Very accurate (7),4,4,6,Very inaccurate (1),Very accurate (7),Very inaccurate (1),6,Very inaccurate (1),4,4,3,4,Very inaccurate (1),5,5,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Somewhat disagree,2,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Strongly agree,Very strongly agree,Completed university,5,2,4,86,52,,"Yogurt, oatmeal, coffee",71,5c7560f14f23e50016135028,8
2023-06-27 13:37:56,2023-06-27 13:49:02,IP Address,100,665,True,2023-06-27 13:49:03,R_AMXqMn7oHNn3dT3,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,63bd9e7cc0b7ddcb0b611a89,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","75
|
|
75","85
|
|
85","100
|
|
50","100
|
|
90","100
|
|
70","90
|
|
100","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","90
|
|
100",Very inaccurate (1),5,4,3,4,Very inaccurate (1),6,3,3,5,4,2,3,5,5,3,6,Very inaccurate (1),5,3,3,3,Very inaccurate (1),2,Strongly disagree,1 - Not at all religious,Somewhat agree,Strongly disagree,Very strongly disagree,Strongly agree,Somewhat agree,Somewhat disagree,Completed university,4,Strongly disagree (1),4,34,52,,cereal,63,63bd9e7cc0b7ddcb0b611a89,8
