StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent1,Consent2,Consent3,Consent4,Consent5,Consent6,ProlificID,SDO_1,SDO_2,SDO_3r,SDO_4r,SDO_5,SDO_6,SDO_7r,SDO_8r,SVO_01,SVO_02,SVO_03,SVO_04,SVO_05,SVO_06,SVO_07,SVO_08,SVO_09,SVO_10,SVO_11,SVO_12,SVO_13,SVO_14,SVO_15,Pers_E1,Pers_A1,Pers_C1,Pers_N1,Pers_O1,Pers_Narc1,Pers_E2r,Pers_A2r,Pers_O2r,Pers_C2,Pers_C3r,Pers_Narc2,Pers_O3r,Pers_A3,Pers_N2r,Pers_N3,Pers_N4r,Pers_HonHum1r,Pers_E3r,Pers_A4r,Pers_O4r,Pers_C4r,Pers_E4,Pers_HonHum2r,GodControls,HowReligious,RWA_1r,RWA_2,RWA_3,RWA_4r,RWA_5r,RWA_6,Education,SES_1,BringDown_1,BringUp_1,PolSlider_19,WeeksYear,WeeksYear_TryAgain,Breakfast,PROLIFIC_PID,counter
2022-12-05 10:23:28,2022-12-05 10:35:22,IP Address,100,713,True,2022-12-05 10:35:22,R_3ffaR4Mj0fGxTMk,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,62c8272c3145dbabd5ced404,5 - Slightly favour,1 - Strongly oppose,7 - Strongly favour,6 - Somewhat favour,5 - Slightly favour,4 - Neutral,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","100
|
|
90","81
|
|
81","100
|
|
70","93
|
|
78","100
|
|
90","75
|
|
75","100
|
|
90","95
|
|
75",4,6,5,2,6,5,2,5,5,6,3,5,2,3,6,3,6,4,4,2,4,3,6,2,Strongly disagree,1 - Not at all religious,Strongly disagree,Neither agree nor disagree,Very strongly disagree,Somewhat agree,Slightly disagree,Strongly agree,Diploma / other professional certificate,5,2,4,58,52,,Weetabix,62c8272c3145dbabd5ced404,8
2022-12-05 10:19:36,2022-12-05 10:35:48,IP Address,100,972,True,2022-12-05 10:35:48,R_21mitaVfPjEHe57,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5cba2e9af429ff00159dda71,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","85
|
|
75","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",Very inaccurate (1),Very accurate (7),Very inaccurate (1),3,Very accurate (7),Very inaccurate (1),4,3,Very inaccurate (1),2,Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very accurate (7),2,Very accurate (7),Very accurate (7),Very inaccurate (1),Very accurate (7),3,Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very accurate (7),Neutral,1 - Not at all religious,Strongly disagree,Very strongly disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Somewhat agree,Masters degree,2,5,Strongly agree (7),31,52,,"Black coffee. ",5cba2e9af429ff00159dda71,8
2022-12-05 10:23:53,2022-12-05 10:35:51,IP Address,100,717,True,2022-12-05 10:35:51,R_1lz5Ha9JzmJdRHK,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5e7f1c5ee2d6185def08ac67,2 - Somewhat oppose,2 - Somewhat oppose,2 - Somewhat oppose,5 - Slightly favour,5 - Slightly favour,5 - Slightly favour,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","93
|
|
88",4,6,5,2,6,4,2,2,2,5,2,4,2,6,6,2,2,5,3,2,2,2,5,5,Neutral,5 - Very religious,Slightly disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Slightly agree,Slightly agree,Masters degree,5,2,5,65,52,,porridge,5e7f1c5ee2d6185def08ac67,8
2022-12-05 10:29:05,2022-12-05 10:36:42,IP Address,100,457,True,2022-12-05 10:36:42,R_2PpB8vCbNLwJTUd,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,603c124974df2e8f9f375fa8,3 - Slightly oppose,2 - Somewhat oppose,5 - Slightly favour,6 - Somewhat favour,4 - Neutral,3 - Slightly oppose,5 - Slightly favour,5 - Slightly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","93
|
|
88",5,Very accurate (7),5,Very inaccurate (1),5,Very inaccurate (1),Very inaccurate (1),2,2,6,2,4,2,Very accurate (7),6,4,3,Very inaccurate (1),4,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very inaccurate (1),Strongly disagree,1 - Not at all religious,Somewhat disagree,Neither agree nor disagree,Very strongly disagree,Strongly agree,Somewhat disagree,Slightly agree,Completed university,7,3,5,49,52,,Coffee,603c124974df2e8f9f375fa8,8
2022-12-05 10:24:10,2022-12-05 10:36:48,IP Address,100,758,True,2022-12-05 10:36:49,R_2OSJDc5EXPuwgCZ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5f9ea4eafd1b4544b1de6ad9,4 - Neutral,6 - Somewhat favour,5 - Slightly favour,6 - Somewhat favour,4 - Neutral,4 - Neutral,5 - Slightly favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","100
|
|
50","100
|
|
50","85
|
|
75","100
|
|
90","100
|
|
70","90
|
|
100","89
|
|
81","100
|
|
90","75
|
|
75","100
|
|
90","90
|
|
100",3,4,3,4,6,4,3,3,5,4,5,4,2,4,4,4,4,2,4,3,4,6,4,2,Neutral,2,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Somewhat agree,Diploma / other professional certificate,3,4,4,31,52,,cereal,5f9ea4eafd1b4544b1de6ad9,8
2022-12-05 10:30:00,2022-12-05 10:36:53,IP Address,100,413,True,2022-12-05 10:36:54,R_R90K8W9QudesHoB,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,60a4da8d76b10c765fe2ad07,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","90
|
|
100",6,6,4,5,Very accurate (7),Very inaccurate (1),Very inaccurate (1),2,2,6,4,2,Very inaccurate (1),Very accurate (7),6,5,2,Very inaccurate (1),3,Very inaccurate (1),Very inaccurate (1),3,6,4,Somewhat disagree,2,Very strongly agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Very strongly disagree,Masters degree,5,3,Strongly agree (7),0,52,,Granola,60a4da8d76b10c765fe2ad07,8
2022-12-05 10:20:23,2022-12-05 10:37:02,IP Address,100,999,True,2022-12-05 10:37:03,R_3QLVVI0WoaoeTYo,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6342d1cdc60c1743d86b5065,3 - Slightly oppose,1 - Strongly oppose,5 - Slightly favour,6 - Somewhat favour,6 - Somewhat favour,5 - Slightly favour,5 - Slightly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",Very inaccurate (1),3,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),5,3,5,5,2,2,Very accurate (7),2,3,2,3,Very inaccurate (1),5,6,3,2,2,Very inaccurate (1),Strongly disagree,1 - Not at all religious,Slightly disagree,Somewhat disagree,Very strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Completed university,7,Strongly disagree (1),Strongly agree (7),84,52,,Nothing yet,6342d1cdc60c1743d86b5065,8
2022-12-05 10:30:42,2022-12-05 10:38:17,IP Address,100,455,True,2022-12-05 10:38:18,R_O1eDkeq5wlDX6gh,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5a8d6772f49c9a0001f3cd72,4 - Neutral,4 - Neutral,7 - Strongly favour,4 - Neutral,2 - Somewhat oppose,6 - Somewhat favour,4 - Neutral,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","98
|
|
63",4,6,6,2,5,2,3,2,2,4,2,4,2,5,5,2,6,3,3,2,2,2,5,4,Neutral,3,Neither agree nor disagree,Very strongly disagree,Neither agree nor disagree,Strongly agree,Very strongly agree,Neither agree nor disagree,Masters degree,7,4,4,49,52,,eggs,5a8d6772f49c9a0001f3cd72,8
2022-12-05 10:31:33,2022-12-05 10:38:22,IP Address,100,408,True,2022-12-05 10:38:22,R_10VgbAmPytExtUK,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,59205fcb97a88c000145d191,6 - Somewhat favour,4 - Neutral,6 - Somewhat favour,6 - Somewhat favour,5 - Slightly favour,4 - Neutral,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","90
|
|
100",2,6,2,3,5,2,4,2,2,4,4,4,2,5,5,2,6,2,5,2,3,5,4,3,Somewhat disagree,1 - Not at all religious,Slightly agree,Slightly agree,Strongly disagree,Very strongly agree,Neither agree nor disagree,Neither agree nor disagree,Completed university,7,4,6,48,52,,toast,59205fcb97a88c000145d191,8
2022-12-05 10:30:29,2022-12-05 10:38:23,IP Address,100,473,True,2022-12-05 10:38:23,R_x5d19vMecmHkBeV,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5dac2415bb24a50017217397,2 - Somewhat oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),5,4,4,4,3,5,3,2,5,5,5,4,4,5,5,2,2,6,3,3,5,2,5,Strongly disagree,1 - Not at all religious,Neither agree nor disagree,Strongly disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Neither agree nor disagree,Completed university,6,5,Strongly agree (7),24,52,,museli,5dac2415bb24a50017217397,8
2022-12-05 10:19:48,2022-12-05 10:38:24,IP Address,100,1116,True,2022-12-05 10:38:25,R_2rPCf4GfScbooJa,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5f4a8c8347b9fe5082353a3c,2 - Somewhat oppose,2 - Somewhat oppose,7 - Strongly favour,5 - Slightly favour,4 - Neutral,4 - Neutral,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","75
|
|
75","85
|
|
85","70
|
|
100","95
|
|
95","100
|
|
70","95
|
|
85","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","90
|
|
100",2,5,5,Very inaccurate (1),4,3,4,3,2,5,4,4,4,5,5,3,4,4,5,3,3,5,3,4,Strongly disagree,1 - Not at all religious,Neither agree nor disagree,Slightly disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Slightly agree,Completed university,4,2,6,49,52,,I missed breakfast,5f4a8c8347b9fe5082353a3c,8
2022-12-05 10:27:26,2022-12-05 10:39:27,IP Address,100,720,True,2022-12-05 10:39:28,R_rkcuJHhBRghGG1r,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5f8b4560fc6686262722efdb,3 - Slightly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",3,6,2,4,5,2,5,2,2,3,2,3,2,6,2,5,2,2,2,2,2,2,3,5,Strongly disagree,1 - Not at all religious,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Slightly disagree,Slightly agree,Diploma / other professional certificate,3,2,6,19,52,,toast,5f8b4560fc6686262722efdb,8
2022-12-05 10:25:23,2022-12-05 10:39:37,IP Address,100,853,True,2022-12-05 10:39:37,R_3MRR1LDZTZrErsV,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ea026ebbc5a78011ea73ffb,7 - Strongly favour,7 - Strongly favour,5 - Slightly favour,6 - Somewhat favour,7 - Strongly favour,7 - Strongly favour,5 - Slightly favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",3,6,Very accurate (7),2,6,4,5,Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very inaccurate (1),4,Very inaccurate (1),Very accurate (7),4,6,5,3,3,Very inaccurate (1),2,Very inaccurate (1),5,5,Somewhat disagree,3,Very strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Very strongly agree,High School,7,Strongly disagree (1),4,100,52,,toast,5ea026ebbc5a78011ea73ffb,8
2022-12-05 10:31:39,2022-12-05 10:40:58,IP Address,100,558,True,2022-12-05 10:40:59,R_2qeBBtnkdrHQKTo,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,60fd295a26f11be0bcb4b13a,2 - Somewhat oppose,2 - Somewhat oppose,5 - Slightly favour,6 - Somewhat favour,2 - Somewhat oppose,3 - Slightly oppose,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",2,6,4,3,4,5,4,4,3,4,3,5,3,5,5,3,3,3,3,4,3,2,2,3,Strongly disagree,1 - Not at all religious,Neither agree nor disagree,Somewhat disagree,Very strongly disagree,Very strongly agree,Slightly agree,Slightly disagree,Completed university,7,6,6,53,52,,Porridge,60fd295a26f11be0bcb4b13a,8
2022-12-05 10:33:24,2022-12-05 10:41:39,IP Address,100,494,True,2022-12-05 10:41:39,R_27wC1mY2tn5OIco,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5a3026823eff6600016f2807,5 - Slightly favour,2 - Somewhat oppose,3 - Slightly oppose,6 - Somewhat favour,3 - Slightly oppose,5 - Slightly favour,3 - Slightly oppose,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",5,Very accurate (7),5,3,3,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),3,2,3,2,Very accurate (7),3,4,6,Very inaccurate (1),3,3,2,2,5,2,Strongly agree,5 - Very religious,Somewhat disagree,Slightly agree,Strongly agree,Strongly disagree,Slightly disagree,Somewhat agree,Completed university,3,Strongly agree (7),2,49,52,,"Cereal ",5a3026823eff6600016f2807,8
2022-12-05 10:37:37,2022-12-05 10:43:23,IP Address,100,346,True,2022-12-05 10:43:23,R_1MtqTGx4cuHhbgd,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,62c89d15a4c828acd96679a5,6 - Somewhat favour,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,5 - Slightly favour,"85
|
|
85",100||50,"81
|
|
87","50
|
|
100","81
|
|
69","96
|
|
59","100
|
|
50","100
|
|
90","100
|
|
70","98
|
|
78","93
|
|
78","100
|
|
90","100
|
|
50","93
|
|
93","93
|
|
88",4,4,3,5,4,4,5,4,4,5,5,4,4,5,4,4,4,4,6,3,4,4,4,4,Strongly disagree,1 - Not at all religious,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Masters degree,7,4,4,90,52,,Toast with coffee,62c89d15a4c828acd96679a5,8
2022-12-05 10:31:35,2022-12-05 10:43:24,IP Address,100,708,True,2022-12-05 10:43:24,R_8IhrRoRJsSnNdf3,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,59d39f387d08030001f345a5,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","85
|
|
85","81
|
|
81","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","93
|
|
88",4,Very accurate (7),3,Very inaccurate (1),6,Very inaccurate (1),4,Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very accurate (7),Very inaccurate (1),Very accurate (7),2,Very inaccurate (1),Very inaccurate (1),4,2,4,2,Strongly disagree,1 - Not at all religious,Neither agree nor disagree,Very strongly disagree,Very strongly disagree,Very strongly agree,Neither agree nor disagree,Somewhat agree,Diploma / other professional certificate,7,2,Strongly agree (7),50,52,,Cereal,59d39f387d08030001f345a5,8
2022-12-05 10:35:49,2022-12-05 10:45:09,IP Address,100,559,True,2022-12-05 10:45:10,R_6ura55n0HoxRmFj,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5c470c15cae0ab000188bdc2,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,3 - Slightly oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),5,Very inaccurate (1),Very accurate (7),2,3,Very accurate (7),5,Very accurate (7),6,Very accurate (7),5,5,4,Very inaccurate (1),6,Very inaccurate (1),5,Very accurate (7),3,5,6,Very inaccurate (1),5,Neutral,1 - Not at all religious,Strongly disagree,Very strongly agree,Very strongly disagree,Strongly agree,Very strongly disagree,Very strongly agree,High School,3,2,Strongly agree (7),6,52,,Nothing,5c470c15cae0ab000188bdc2,8
2022-12-05 10:34:37,2022-12-05 10:45:19,IP Address,100,641,True,2022-12-05 10:45:19,R_2zG8BmgGoprsroT,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5d67a2bf6cd320001a36cb6b,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","87
|
|
81","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",4,Very accurate (7),4,Very inaccurate (1),Very accurate (7),Very inaccurate (1),3,Very inaccurate (1),Very inaccurate (1),4,2,2,Very inaccurate (1),5,Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),3,Very inaccurate (1),Very inaccurate (1),2,5,4,Strongly disagree,1 - Not at all religious,Strongly agree,Very strongly disagree,Very strongly disagree,Strongly agree,Very strongly agree,Very strongly disagree,Completed university,6,4,Strongly agree (7),20,52,,toast,5d67a2bf6cd320001a36cb6b,8
2022-12-05 10:36:21,2022-12-05 10:49:10,IP Address,100,769,True,2022-12-05 10:49:11,R_2ysfmhnTSg2Cnov,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,637f7c9a658dbd7bcdd9e1ad,4 - Neutral,1 - Strongly oppose,6 - Somewhat favour,7 - Strongly favour,5 - Slightly favour,5 - Slightly favour,5 - Slightly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","100
|
|
50","87
|
|
81","100
|
|
50","90
|
|
100","50
|
|
100","100
|
|
70","100
|
|
70","75
|
|
95","100
|
|
50","70
|
|
100","90
|
|
100",Very inaccurate (1),5,5,Very inaccurate (1),3,Very inaccurate (1),6,5,4,4,Very inaccurate (1),3,5,5,6,2,6,3,6,5,3,2,3,2,Somewhat disagree,3,Slightly disagree,Somewhat disagree,Strongly disagree,Strongly agree,Slightly disagree,Slightly agree,Completed university,4,2,6,59,52,,Toast and coffee,637f7c9a658dbd7bcdd9e1ad,8
2022-12-05 10:33:17,2022-12-05 10:50:32,IP Address,100,1035,True,2022-12-05 10:50:33,R_3PQZjjWGvXstF0K,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ef367aa3b28ea0a3aad67ba,4 - Neutral,2 - Somewhat oppose,7 - Strongly favour,6 - Somewhat favour,2 - Somewhat oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","88
|
|
78","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","93
|
|
88",Very inaccurate (1),6,4,2,6,4,4,3,2,5,6,5,2,Very accurate (7),5,5,3,2,3,4,Very inaccurate (1),2,Very inaccurate (1),6,Somewhat disagree,2,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Slightly disagree,Completed university,2,2,4,20,52,,Porridge,5ef367aa3b28ea0a3aad67ba,8
2022-12-05 10:47:18,2022-12-05 10:52:49,IP Address,100,331,True,2022-12-05 10:52:50,R_2fcAawZYhEzZjMi,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5e7383741b6e9c2d4061d148,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","91
|
|
72","85
|
|
75","100
|
|
90","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","93
|
|
88",5,Very accurate (7),2,2,6,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),4,6,Very inaccurate (1),Very inaccurate (1),Very accurate (7),5,5,3,4,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),6,6,4,Slightly disagree,2,Strongly agree,Neither agree nor disagree,Very strongly disagree,Very strongly agree,Neither agree nor disagree,Strongly agree,High School,7,Strongly disagree (1),Strongly agree (7),24,52,,pain au chocolat,5e7383741b6e9c2d4061d148,8
2022-12-05 10:44:34,2022-12-05 10:53:40,IP Address,100,546,True,2022-12-05 10:53:41,R_2SvS425qaCz4Gil,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,62e2dbce6972374fdd427048,4 - Neutral,5 - Slightly favour,6 - Somewhat favour,4 - Neutral,5 - Slightly favour,3 - Slightly oppose,5 - Slightly favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","85
|
|
75","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","93
|
|
88",3,4,5,4,3,3,5,4,4,5,4,4,5,4,4,4,4,4,5,4,3,3,4,4,Somewhat disagree,1 - Not at all religious,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Slightly disagree,Neither agree nor disagree,High School,4,2,5,51,52,,cereal,62e2dbce6972374fdd427048,8
2022-12-05 10:39:15,2022-12-05 10:53:58,IP Address,100,882,True,2022-12-05 10:53:59,R_eQK8QCiJyaSNaIp,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6130a32cd30a251765045601,6 - Somewhat favour,5 - Slightly favour,6 - Somewhat favour,5 - Slightly favour,5 - Slightly favour,5 - Slightly favour,3 - Slightly oppose,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","85
|
|
75","90
|
|
100","81
|
|
81","90
|
|
100","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","90
|
|
100",Very inaccurate (1),Very accurate (7),Very accurate (7),3,4,2,4,2,3,6,2,Very inaccurate (1),Very inaccurate (1),Very accurate (7),4,5,4,Very inaccurate (1),6,2,5,Very inaccurate (1),5,4,Somewhat disagree,3,Very strongly disagree,Somewhat agree,Very strongly disagree,Very strongly agree,Very strongly disagree,Very strongly agree,High School,6,5,4,70,52,,Weetabix and a banana,6130a32cd30a251765045601,8
2022-12-05 10:44:01,2022-12-05 10:54:24,IP Address,100,622,True,2022-12-05 10:54:24,R_d1fqqZsxCOpmWVH,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6130c7f7d0112fa23b17079c,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",Very inaccurate (1),Very accurate (7),3,Very accurate (7),Very inaccurate (1),6,4,Very inaccurate (1),Very accurate (7),Very accurate (7),Very accurate (7),4,Very accurate (7),Very accurate (7),Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very inaccurate (1),3,Very accurate (7),Very inaccurate (1),Very inaccurate (1),Strongly agree,4,Somewhat agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Very strongly agree,Very strongly disagree,Completed university,3,Strongly disagree (1),Strongly agree (7),0,52,,Toast and coffee,6130c7f7d0112fa23b17079c,8
